loan_limit,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,submission_of_application,LTV,Region,Security_Type,dtir1,_reference_pd
cf,,type1,p3,l1,nopc,nob/c,706500,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,14940.0,CRIF,751,EXP,not_inst,70.08928571,North,direct,41.0,0.03455149382352829
cf,pre,type1,p1,l1,nopc,nob/c,456500,360.0,not_neg,int_only,not_lpsm,538000.0,sb,pr,home,2U,5340.0,CRIF,576,EXP,to_inst,84.85130112,North,direct,43.0,0.0861159935593605
cf,nopre,type2,p3,l2,nopc,b/c,226500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3780.0,EXP,658,CIB,to_inst,84.51492537,North,direct,61.0,0.11089865863323212
cf,nopre,type3,p3,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,8220.0,EXP,713,EXP,to_inst,77.51572327,central,direct,25.0,0.02772643230855465
cf,nopre,type2,p3,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4920.0,CIB,696,CIB,to_inst,82.30337079,south,direct,24.0,0.1839258074760437
cf,nopre,type1,p4,l1,nopc,nob/c,176500,360.0,not_neg,not_int,lpsm,228000.0,sb,pr,home,1U,4380.0,EXP,778,EXP,to_inst,77.4122807,south,direct,46.0,0.6978417038917542
cf,nopre,type2,p1,l1,nopc,b/c,246500,360.0,neg_amm,not_int,not_lpsm,248000.0,sb,pr,home,1U,1860.0,EXP,734,CIB,to_inst,99.39516129,south,direct,22.0,0.9869565367698669
cf,nopre,type1,p3,l1,nopc,nob/c,446500,360.0,neg_amm,not_int,not_lpsm,668000.0,sb,pr,home,1U,11820.0,CIB,787,EXP,to_inst,66.84131737,south,direct,36.0,0.11276596039533615
cf,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,4980.0,CRIF,504,CIB,not_inst,79.57589286,central,direct,44.0,0.04065827652812004
cf,nopre,type1,p4,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,7500.0,EXP,802,CIB,not_inst,69.80633803,North,direct,41.0,0.03435804694890976
cf,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,4740.0,CIB,889,CIB,not_inst,64.60280374,south,direct,44.0,0.0363101065158844
cf,pre,type1,p3,l1,nopc,nob/c,646500,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,7500.0,EXP,796,EXP,to_inst,67.48434238,south,direct,49.0,0.14369073510169983
cf,nopre,type1,p1,l1,nopc,nob/c,46500,360.0,not_neg,not_int,not_lpsm,58000.0,sb,pr,home,1U,3420.0,CRIF,688,EXP,not_inst,80.17241379,North,direct,30.0,0.059588298201560974
cf,nopre,type1,p4,l2,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,2460.0,EXP,899,CIB,to_inst,64.93710692,North,direct,44.0,0.11089865863323212
cf,nopre,type1,p4,l1,nopc,nob/c,316500,240.0,neg_amm,int_only,not_lpsm,608000.0,sb,pr,home,1U,6360.0,EXP,754,EXP,to_inst,52.05592105,south,direct,35.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,106500,120.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4920.0,EXP,671,CIB,to_inst,38.30935252,south,direct,32.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5880.0,CIB,750,EXP,not_inst,80.40540541,south,direct,42.0,0.04065827652812004
cf,nopre,type1,p3,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,19140.0,CRIF,714,EXP,not_inst,65.85545723,south,direct,23.0,0.03435804694890976
cf,nopre,type1,p4,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4740.0,CIB,528,EXP,not_inst,57.27513228,North,direct,24.0,0.059588298201560974
ncf,pre,type1,p1,l1,nopc,nob/c,636500,360.0,not_neg,not_int,not_lpsm,1058000.0,sb,pr,home,1U,11640.0,CIB,884,CIB,not_inst,60.16068053,North,direct,42.0,0.059588298201560974
ncf,nopre,type3,p1,l1,nopc,nob/c,566500,324.0,neg_amm,not_int,not_lpsm,748000.0,sb,pr,home,1U,13500.0,EXP,758,EXP,to_inst,75.73529412,central,direct,37.0,0.19203747808933258
ncf,pre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4740.0,CRIF,728,EXP,to_inst,79.36241611,North,direct,46.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,266500,180.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,13320.0,EXP,599,EXP,to_inst,37.64124294,south,direct,32.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,9000.0,CIB,883,CIB,not_inst,56.19103774,North,direct,37.0,0.03435804694890976
cf,nopre,type1,p4,l2,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,7740.0,EXP,607,CIB,to_inst,88.72282609,south,direct,34.0,0.23026315867900848
cf,nopre,type2,p3,l1,nopc,b/c,86500,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,1320.0,CRIF,771,CIB,to_inst,46.0106383,south,direct,60.0,0.3913043439388275
cf,nopre,type1,p3,l1,nopc,nob/c,566500,360.0,neg_amm,not_int,not_lpsm,1248000.0,sb,pr,home,1U,8820.0,CRIF,824,CIB,not_inst,45.39262821,North,direct,42.0,0.10782501846551895
cf,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,14280.0,CIB,640,EXP,to_inst,80.01644737,south,direct,30.0,0.0861159935593605
cf,nopre,type2,p4,l1,nopc,b/c,96500,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1860.0,CRIF,851,CIB,to_inst,123.7179487,south,direct,38.0,0.9899497628211975
cf,nopre,type1,p1,l2,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5820.0,CIB,598,EXP,not_inst,77.57352941,North,direct,38.0,0.014285714365541935
cf,nopre,type1,p4,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3660.0,EXP,887,CIB,to_inst,76.1627907,North,direct,31.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,666500,360.0,not_neg,not_int,not_lpsm,1568000.0,sb,pr,home,1U,10680.0,CIB,766,EXP,not_inst,42.50637755,south,direct,48.0,0.04065827652812004
cf,nopre,type1,p4,l1,nopc,nob/c,346500,240.0,not_neg,not_int,lpsm,438000.0,sb,pr,home,1U,8760.0,CIB,843,EXP,to_inst,79.10958904,south,direct,33.0,0.6186440587043762
cf,nopre,type1,p2,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,1860.0,CIB,849,EXP,to_inst,19.71649485,south,direct,44.0,0.14369073510169983
cf,,type2,p3,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1140.0,EXP,520,CIB,to_inst,51.953125,central,direct,48.0,0.4184100329875946
cf,nopre,type1,p3,l1,nopc,nob/c,86500,180.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2460.0,CIB,656,CIB,to_inst,73.30508475,North,direct,36.0,0.10144927352666855
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,1338000.0,sb,pr,home,1U,9000.0,CIB,613,CIB,not_inst,36.36023916,south,direct,33.0,0.03435804694890976
cf,pre,type1,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7380.0,CRIF,504,EXP,to_inst,83.83757962,south,direct,36.0,0.14369073510169983
cf,nopre,type3,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,10200.0,CIB,511,EXP,not_inst,82.89473684,North,direct,39.0,0.02772643230855465
cf,nopre,type1,p4,l1,nopc,nob/c,136500,324.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,2580.0,EXP,807,EXP,to_inst,42.9245283,North,direct,46.0,0.10782501846551895
,nopre,type3,p3,l1,nopc,nob/c,326500,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,6180.0,CRIF,601,CIB,to_inst,99.54268293,North,direct,44.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,456500,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,5700.0,EXP,743,CIB,not_inst,80.36971831,North,direct,37.0,0.059588298201560974
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,neg_amm,not_int,not_lpsm,808000.0,sb,pr,home,1U,16920.0,EXP,798,EXP,not_inst,60.21039604,south,direct,40.0,0.0861159935593605
cf,nopre,type1,p4,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7740.0,CIB,787,EXP,to_inst,77.83842795,North,direct,38.0,0.055727552622556686
cf,pre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5220.0,CRIF,567,EXP,to_inst,79.10958904,south,direct,44.0,0.10782501846551895
cf,nopre,type3,p3,l2,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,9420.0,CIB,890,EXP,to_inst,91.44021739,North,direct,37.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,136500,180.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,2940.0,EXP,521,CIB,to_inst,86.39240506,North,direct,36.0,0.24460431933403015
cf,pre,type2,p1,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,3300.0,CRIF,611,CIB,to_inst,98.98648649,North,direct,45.0,0.10782501846551895
cf,pre,type1,p4,l1,nopc,nob/c,526500,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,14160.0,CRIF,702,EXP,to_inst,76.52616279,central,direct,28.0,0.06420404464006424
cf,nopre,type1,p1,l1,nopc,nob/c,666500,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,14160.0,EXP,578,EXP,not_inst,80.49516908,south,direct,45.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,226500,240.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5280.0,CRIF,598,CIB,to_inst,87.79069767,south,direct,29.0,0.1839258074760437
cf,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,4U,5040.0,CRIF,517,EXP,to_inst,68.20866142,south,direct,44.0,0.0861159935593605
,nopre,type1,p3,l1,nopc,nob/c,636500,360.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,11520.0,CIB,823,EXP,to_inst,45.20596591,North,direct,53.0,0.6666666865348816
cf,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4860.0,CRIF,629,CIB,to_inst,75.13586957,south,direct,43.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3720.0,CIB,775,CIB,to_inst,95.36290323,south,direct,39.0,0.3415384590625763
cf,nopre,type1,p4,l1,nopc,nob/c,656500,360.0,not_neg,not_int,not_lpsm,2108000.0,sb,pr,home,1U,10800.0,EXP,876,CIB,not_inst,31.14326376,North,direct,43.0,0.06420404464006424
cf,pre,type1,p3,l1,nopc,nob/c,516500,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,13560.0,CIB,743,EXP,to_inst,68.13984169,south,direct,26.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,6060.0,CRIF,544,CIB,to_inst,88.24200913,south,direct,41.0,0.4184100329875946
cf,nopre,type2,p3,l1,nopc,b/c,156500,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,3480.0,CRIF,804,EXP,not_inst,83.24468085,North,direct,43.0,0.10782501846551895
ncf,pre,type1,p3,l1,nopc,nob/c,756500,360.0,not_neg,not_int,not_lpsm,1418000.0,sb,pr,home,1U,12780.0,CIB,772,EXP,to_inst,53.34978843,south,direct,39.0,0.24460431933403015
cf,nopre,type1,p3,l1,nopc,nob/c,196500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2580.0,CRIF,587,CIB,to_inst,65.93959732,North,direct,40.0,0.1034482792019844
cf,nopre,type1,p3,l1,nopc,nob/c,196500,240.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,13440.0,EXP,881,EXP,to_inst,51.98412698,North,direct,37.0,0.03455149382352829
cf,nopre,type1,p1,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4020.0,CRIF,631,CIB,not_inst,94.31216931,North,direct,44.0,0.059588298201560974
cf,nopre,type1,p3,l2,nopc,nob/c,126500,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2880.0,CRIF,674,EXP,to_inst,37.4260355,central,direct,43.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2520.0,CRIF,669,EXP,to_inst,59.22818792,south,direct,25.0,0.14369073510169983
cf,nopre,type1,p3,l2,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5640.0,CRIF,513,EXP,to_inst,59.92063492,south,direct,40.0,0.03455149382352829
cf,nopre,type1,p3,l1,nopc,nob/c,416500,240.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9180.0,CRIF,677,EXP,not_inst,68.50328947,south,direct,21.0,0.02139037474989891
cf,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5220.0,EXP,819,EXP,not_inst,62.09677419,North,direct,32.0,0.02772643230855465
cf,nopre,type1,p4,l1,nopc,nob/c,376500,180.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,7020.0,CIB,693,CIB,to_inst,53.1779661,south,direct,30.0,0.10782501846551895
cf,nopre,type1,p4,l1,nopc,nob/c,116500,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,8160.0,CIB,781,CIB,to_inst,84.42028986,North,direct,6.0,0.11276596039533615
cf,nopre,type3,p3,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,4260.0,CIB,596,EXP,to_inst,62.95986622,North,direct,46.0,0.06420404464006424
ncf,nopre,type1,p4,l1,nopc,nob/c,546500,180.0,neg_amm,not_int,not_lpsm,828000.0,sb,pr,home,1U,15540.0,CIB,900,EXP,not_inst,66.00241546,North,direct,38.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5520.0,CRIF,668,CIB,to_inst,69.26523297,south,direct,31.0,0.06420404464006424
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5760.0,CIB,878,EXP,not_inst,73.93617021,North,direct,44.0,0.0363101065158844
cf,nopre,type1,p3,l1,nopc,nob/c,486500,180.0,neg_amm,not_int,not_lpsm,1808000.0,sb,pr,home,1U,24420.0,CIB,566,CIB,to_inst,26.90818584,North,direct,49.0,0.24460431933403015
ncf,pre,type1,p4,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,6480.0,CRIF,697,EXP,not_inst,78.99484536,south,direct,38.0,0.03455149382352829
ncf,pre,type1,p1,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,10080.0,CIB,725,EXP,to_inst,94.59798995,south,direct,46.0,0.059588298201560974
cf,nopre,type3,p3,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6480.0,CIB,710,EXP,to_inst,87.37745098,North,direct,24.0,0.06420404464006424
ncf,nopre,type1,p1,l1,nopc,nob/c,1006500,360.0,not_neg,not_int,not_lpsm,1488000.0,sb,pr,home,1U,16200.0,EXP,508,CIB,to_inst,67.64112903,south,direct,40.0,0.4184100329875946
cf,nopre,type3,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3000.0,CIB,888,EXP,to_inst,99.15730337,south,direct,50.0,0.11089865863323212
cf,nopre,type1,p1,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,8280.0,CRIF,820,CIB,not_inst,59.30420712,south,direct,45.0,0.03455149382352829
ncf,nopre,type1,p4,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,25560.0,CIB,846,CIB,to_inst,76.3671875,North,direct,33.0,0.1839258074760437
cf,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,11100.0,CRIF,640,EXP,to_inst,73.93617021,south,direct,31.0,0.06420404464006424
cf,nopre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,13020.0,EXP,516,EXP,to_inst,93.91891892,North,direct,23.0,0.11089865863323212
,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,8460.0,EXP,638,CIB,not_inst,58.58516484,North,direct,30.0,0.02772643230855465
cf,nopre,type1,p3,l1,nopc,nob/c,406500,360.0,neg_amm,not_int,not_lpsm,528000.0,sb,pr,home,1U,8400.0,EXP,667,EXP,to_inst,76.98863636,south,direct,34.0,0.1839258074760437
cf,nopre,type1,p4,l1,nopc,nob/c,356500,180.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,8340.0,CRIF,898,CIB,not_inst,52.58112094,North,direct,30.0,0.02772643230855465
cf,nopre,type1,p1,l1,nopc,nob/c,176500,180.0,not_neg,int_only,not_lpsm,218000.0,sb,sr,home,1U,13440.0,CRIF,506,EXP,to_inst,80.96330275,south,direct,29.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,5400.0,CRIF,696,CIB,not_inst,48.7244898,south,direct,39.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,306500,180.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,8520.0,CRIF,866,EXP,to_inst,46.58054711,south,direct,44.0,0.0861159935593605
cf,nopre,type1,p1,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,7980.0,EXP,816,EXP,not_inst,95.21276596,south,direct,45.0,0.04065827652812004
cf,nopre,type1,p3,l1,nopc,nob/c,456500,360.0,neg_amm,not_int,not_lpsm,868000.0,sb,pr,home,1U,5220.0,CIB,853,CIB,to_inst,52.5921659,south,direct,46.0,0.27710843086242676
cf,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,5640.0,CRIF,685,CIB,to_inst,78.88257576,North,direct,44.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4500.0,EXP,852,CIB,not_inst,71.22641509,North,direct,20.0,0.059588298201560974
cf,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,int_only,not_lpsm,1388000.0,sb,pr,home,1U,12960.0,CRIF,552,EXP,not_inst,27.12536023,south,direct,15.0,0.05779334530234337
cf,pre,type1,p3,l1,nopc,nob/c,376500,180.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6360.0,CIB,837,CIB,to_inst,78.76569038,south,direct,46.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,316500,180.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,22140.0,CIB,730,EXP,to_inst,75.71770335,North,direct,32.0,0.06766917556524277
cf,nopre,type1,p3,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1440.0,EXP,759,EXP,to_inst,71.95945946,North,direct,35.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2640.0,CIB,668,EXP,to_inst,67.08633094,North,direct,39.0,0.06420404464006424
cf,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,11760.0,EXP,721,EXP,not_inst,75.55762082,south,direct,49.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,2820.0,CRIF,705,CIB,not_inst,69.29530201,North,direct,43.0,0.055727552622556686
cf,nopre,type2,p3,l1,nopc,b/c,286500,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,4800.0,CRIF,895,CIB,to_inst,84.76331361,south,direct,60.0,0.1839258074760437
cf,nopre,type1,p4,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2520.0,CRIF,759,EXP,to_inst,84.85576923,south,direct,45.0,0.24460431933403015
cf,nopre,type1,p4,l1,nopc,nob/c,546500,360.0,neg_amm,not_int,not_lpsm,738000.0,sb,ir,home,1U,10200.0,CIB,516,CIB,not_inst,74.05149051,south,direct,34.0,0.11089865863323212
cf,nopre,type1,p3,l1,nopc,nob/c,186500,360.0,neg_amm,not_int,not_lpsm,238000.0,sb,ir,home,1U,4320.0,CIB,747,CIB,to_inst,78.36134454,south,direct,26.0,0.7435897588729858
cf,pre,type3,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3600.0,EXP,696,CIB,to_inst,99.27884615,south,direct,41.0,0.14369073510169983
cf,nopre,type1,p3,l1,nopc,nob/c,216500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3240.0,CRIF,877,CIB,to_inst,80.78358209,North,direct,45.0,0.14369073510169983
cf,nopre,type1,p4,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,4560.0,EXP,714,CIB,to_inst,88.66906475,south,direct,27.0,0.24460431933403015
cf,nopre,type1,p1,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2160.0,EXP,659,EXP,to_inst,63.39285714,North,direct,43.0,0.0861159935593605
cf,nopre,type1,p3,l1,nopc,nob/c,176500,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2580.0,EXP,855,EXP,to_inst,77.4122807,North,direct,30.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,106500,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,1980.0,CIB,790,CIB,to_inst,53.78787879,North,direct,38.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4680.0,CRIF,557,EXP,to_inst,67.04545455,North,direct,31.0,0.05779334530234337
ncf,nopre,type1,p3,l2,nopc,nob/c,966500,360.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,13920.0,EXP,826,EXP,to_inst,80.00827815,south,direct,39.0,0.24460431933403015
cf,pre,type1,p1,l1,nopc,nob/c,136500,240.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,5040.0,CRIF,714,CIB,to_inst,92.22972973,North,direct,46.0,0.05779334530234337
cf,nopre,type1,p1,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,7800.0,CIB,663,EXP,to_inst,78.47490347,south,direct,37.0,0.0861159935593605
cf,nopre,type1,p1,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,7800.0,CIB,723,CIB,to_inst,80.66037736,North,direct,32.0,0.06420404464006424
cf,nopre,type1,p4,l1,nopc,nob/c,146500,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4320.0,CIB,876,EXP,to_inst,54.6641791,south,direct,27.0,0.10144927352666855
cf,nopre,type1,p3,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,9780.0,EXP,808,CIB,to_inst,58.97129187,North,direct,23.0,0.0363101065158844
cf,pre,type1,p3,l1,nopc,nob/c,176500,180.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,4140.0,CIB,885,CIB,to_inst,68.41085271,North,direct,42.0,0.06766917556524277
cf,nopre,type1,p1,l2,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,368000.0,sb,ir,home,1U,13320.0,CIB,806,EXP,not_inst,75.13586957,North,direct,47.0,0.03455149382352829
cf,nopre,type1,p4,l1,nopc,nob/c,336500,180.0,not_neg,not_int,not_lpsm,938000.0,sb,ir,home,1U,9420.0,EXP,619,EXP,not_inst,35.87420043,south,direct,40.0,0.06420404464006424
cf,nopre,type1,p4,l1,nopc,nob/c,126500,96.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,12060.0,CRIF,500,CIB,to_inst,75.29761905,North,direct,24.0,0.05779334530234337
cf,nopre,type1,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3000.0,CIB,676,CIB,to_inst,75.24038462,North,direct,31.0,0.10144927352666855
cf,nopre,type1,p1,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,78000.0,sb,pr,home,1U,1500.0,CIB,854,CIB,to_inst,98.07692308,North,direct,32.0,0.27710843086242676
cf,nopre,type2,p4,l1,nopc,b/c,506500,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,6060.0,EXP,775,EXP,not_inst,94.14498141,south,direct,50.0,0.24460431933403015
cf,pre,type1,p3,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,778000.0,sb,pr,home,1U,48960.0,EXP,537,EXP,not_inst,75.38560411,south,direct,18.0,0.10782501846551895
cf,nopre,type1,p3,l1,nopc,nob/c,466500,360.0,neg_amm,not_int,not_lpsm,618000.0,sb,ir,home,1U,9840.0,CIB,652,CIB,to_inst,75.48543689,central,direct,40.0,0.5
