ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
104758,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.875,0.2033,1481.13,180.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,9060.0,CRIF,892,EXP,45-54,to_inst,70.5026455,south,direct,0,29.0
96069,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,486500,3.99,0.6475,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,9780.0,CIB,591,EXP,35-44,to_inst,87.18637993,south,direct,0,35.0
156685,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,546500,3.875,1.0519,18897.5,240.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,8100.0,CIB,712,CIB,55-64,to_inst,69.35279188,south,direct,0,41.0
154486,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,146500,,,,360.0,neg_amm,not_int,not_lpsm,148000.0,sb,pr,home,1U,3840.0,EXP,729,CIB,>74,to_inst,98.98648649,North,direct,1,26.0
46594,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,3.875,0.1485,0.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,10560.0,CRIF,726,EXP,55-64,not_inst,85.86350975,south,direct,0,36.0
107754,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,246500,3.49,0.7142,0.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,5400.0,CRIF,833,CIB,45-54,not_inst,95.54263566,central,direct,0,35.0
114055,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.75,0.2821,6717.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3960.0,CRIF,888,CIB,35-44,to_inst,70.68345324,south,direct,0,45.0
105709,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,4.25,0.7978,2363.76,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,1800.0,CIB,793,CIB,35-44,to_inst,75.390625,North,direct,0,43.0
97291,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,3.875,0.8242,5187.5,240.0,not_neg,not_int,not_lpsm,428000.0,sb,sr,home,1U,15600.0,CIB,550,EXP,45-54,to_inst,73.94859813,south,direct,0,38.0
45166,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,326500,4.0,0.4255,4636.88,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,6660.0,CRIF,787,CIB,25-34,not_inst,80.0245098,North,direct,0,37.0
34381,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,278000.0,sb,ir,home,1U,4320.0,EXP,515,CIB,65-74,to_inst,81.47482014,south,direct,1,45.0
138912,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,496500,,,,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,4380.0,EXP,507,EXP,65-74,to_inst,75.45592705,North,direct,1,61.0
143035,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,4.125,0.4567,4302.5,360.0,not_neg,not_int,not_lpsm,1148000.0,sb,pr,home,1U,5640.0,CRIF,553,EXP,65-74,to_inst,35.40940767,North,direct,0,39.0
129162,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,476500,3.99,0.2189,75.45,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,6360.0,CIB,511,CIB,25-34,not_inst,88.56877323,North,direct,0,46.0
92343,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,4.875,0.4785,5790.63,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,2820.0,CRIF,844,CIB,35-44,to_inst,91.97761194,North,direct,0,41.0
163769,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.75,0.019,1300.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,9240.0,CIB,735,EXP,45-54,not_inst,67.33038348,North,direct,0,11.0
36574,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,196500,4.25,0.2813,2965.23,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4140.0,EXP,664,CIB,55-64,to_inst,90.13761468,south,direct,0,30.0
163252,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,366500,4.125,0.35,311.04,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6600.0,CIB,752,EXP,55-64,to_inst,69.41287879,North,direct,0,31.0
169979,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,236500,4.625,1.0352,2477.77,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,2460.0,CIB,715,EXP,55-64,to_inst,44.79166667,south,direct,0,55.0
65944,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,,,,360.0,not_neg,int_only,not_lpsm,458000.0,sb,pr,home,1U,7140.0,CIB,589,EXP,65-74,to_inst,106.2227074,North,direct,1,40.0
157716,2019,cf,Female,nopre,type1,p4,l2,nopc,nob/c,676500,3.99,-0.1553,5000.0,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,10680.0,CIB,833,CIB,45-54,not_inst,72.8987069,North,direct,0,36.0
148613,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,156500,3.5,0.8053,3407.81,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1620.0,CRIF,866,EXP,55-64,to_inst,71.78899083,North,direct,0,47.0
136430,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,516500,3.99,0.3047,1250.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,14820.0,CRIF,780,CIB,55-64,to_inst,61.63484487,North,direct,0,31.0
48453,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,626500,4.0,0.5742,14895.97,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,9180.0,EXP,770,CIB,45-54,not_inst,87.25626741,North,direct,0,46.0
87140,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,4.75,-0.0151,0.0,360.0,not_neg,not_int,not_lpsm,1608000.0,sb,pr,home,1U,6720.0,EXP,559,EXP,65-74,to_inst,22.17039801,south,direct,0,47.0
128491,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,276500,4.25,0.0419,3857.5,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3960.0,CIB,634,CIB,35-44,to_inst,96.00694444,south,direct,0,40.0
117470,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,416500,3.375,0.0483,381.23,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,8700.0,CIB,831,EXP,45-54,not_inst,102.0833333,south,direct,0,33.0
40462,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,786500,3.375,-0.1617,0.0,360.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,11220.0,EXP,677,EXP,65-74,not_inst,78.80761523,central,direct,0,57.0
145813,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,286500,3.875,0.1832,2769.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3300.0,CRIF,705,CIB,45-54,not_inst,80.02793296,North,direct,0,59.0
161350,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,3.875,0.4579,,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,4620.0,CRIF,666,CIB,35-44,to_inst,54.23177083,south,direct,0,46.0
135426,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,396500,4.0,0.3256,1100.09,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,7560.0,EXP,590,CIB,55-64,not_inst,79.6184739,North,direct,0,49.0
70637,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,156500,,,,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3600.0,CRIF,610,CIB,45-54,to_inst,93.1547619,North,direct,1,37.0
28839,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,266500,4.56,0.5841,6197.74,360.0,not_neg,not_int,not_lpsm,488000.0,sb,ir,home,1U,3540.0,EXP,857,CIB,55-64,to_inst,54.61065574,North,direct,0,37.0
59520,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,306500,3.99,0.3067,2589.88,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,8280.0,CRIF,589,EXP,45-54,to_inst,90.68047337,south,direct,0,24.0
38382,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,3.99,-0.1646,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,5400.0,EXP,678,EXP,45-54,not_inst,52.05592105,North,direct,0,47.0
114810,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,636500,4.0,0.1835,652.5,360.0,not_neg,not_int,not_lpsm,1248000.0,sb,pr,home,1U,6960.0,EXP,763,CIB,55-64,not_inst,51.00160256,North,direct,0,42.0
57831,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,586500,3.25,0.0816,3436.63,180.0,not_neg,not_int,not_lpsm,1228000.0,sb,pr,home,1U,15120.0,CIB,608,EXP,45-54,to_inst,47.76058632,south,direct,0,36.0
35681,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,216500,4.18,0.1442,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3000.0,CRIF,517,CIB,25-34,to_inst,68.08176101,central,direct,0,45.0
74458,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,266500,3.625,0.1717,5280.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4020.0,CRIF,888,EXP,55-64,to_inst,99.44029851,North,direct,0,24.0
108558,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,176500,3.99,0.4717,1226.95,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,3300.0,EXP,530,EXP,55-64,to_inst,80.96330275,south,direct,0,58.0
49934,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,96500,4.75,1.359,2780.0,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1920.0,EXP,511,EXP,55-64,to_inst,81.77966102,south,direct,0,38.0
101768,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,3.625,-0.0944,0.0,360.0,not_neg,not_int,not_lpsm,1318000.0,sb,pr,home,1U,16080.0,CRIF,579,EXP,35-44,not_inst,46.7754173,North,direct,0,20.0
118292,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,296500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,7800.0,CIB,888,CIB,55-64,to_inst,82.82122905,south,direct,1,60.0
158632,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,346500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4140.0,EXP,651,CIB,35-44,to_inst,79.10958904,south,direct,1,49.0
172170,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,86500,,,,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,1020.0,EXP,640,CIB,55-64,to_inst,34.87903226,North,direct,1,51.0
39044,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,3.75,0.9105,1923.13,180.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4500.0,CRIF,706,CIB,>74,to_inst,36.16803279,south,direct,0,30.0
135739,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,156500,4.125,0.9111,4625.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2160.0,CIB,710,CIB,45-54,to_inst,63.10483871,central,direct,0,41.0
32592,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,3.5,0.5503,4510.24,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3000.0,CIB,793,CIB,45-54,to_inst,82.56302521,North,direct,0,48.0
48215,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,66500,4.75,1.3702,2306.25,360.0,not_neg,not_int,not_lpsm,628000.0,sb,sr,home,1U,9600.0,CIB,706,EXP,55-64,to_inst,10.58917197,North,direct,0,48.0
106257,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,116500,3.375,0.4482,3613.0,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,10500.0,CIB,529,EXP,<25,to_inst,84.42028986,south,direct,0,37.0
142426,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6300.0,CIB,769,CIB,45-54,to_inst,81.80803571,central,direct,1,46.0
27144,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,486500,4.375,0.3856,6538.73,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7440.0,CIB,530,CIB,35-44,not_inst,77.46815287,south,direct,0,48.0
25525,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,3.99,0.6648,5764.2,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3900.0,CIB,775,CIB,45-54,to_inst,71.22641509,south,direct,0,31.0
101077,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,266500,4.75,0.709,1501.8,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3900.0,EXP,567,CIB,35-44,not_inst,74.44134078,North,direct,0,36.0
165300,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,4.0,0.8366,2836.9,240.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,4680.0,EXP,549,CIB,55-64,not_inst,74.58158996,central,direct,0,48.0
49517,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,216500,5.75,1.2894,102.72,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,6480.0,CRIF,624,CIB,65-74,to_inst,80.78358209,south,direct,0,38.0
173343,2019,,Male,nopre,type1,p2,l1,nopc,nob/c,256500,4.25,0.219,1124.83,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,4020.0,CIB,750,CIB,25-34,not_inst,78.20121951,North,direct,0,30.0
92753,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,156500,4.125,1.3929,2577.07,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,5460.0,CRIF,541,EXP,45-54,not_inst,99.05063291,south,direct,0,30.0
159024,2019,cf,Joint,nopre,type1,p4,l2,nopc,nob/c,626500,4.5,0.052,0.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,8820.0,EXP,851,EXP,>74,not_inst,79.50507614,North,direct,0,35.0
99160,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,116500,3.75,1.1085,2905.64,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3540.0,CIB,659,EXP,>74,to_inst,56.00961538,south,direct,0,44.0
121033,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,546500,3.99,0.7339,18802.63,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7680.0,CRIF,899,EXP,35-44,to_inst,87.02229299,south,direct,0,47.0
171779,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,106500,4.75,0.6915,3092.5,360.0,neg_amm,not_int,not_lpsm,188000.0,sb,pr,home,1U,3660.0,EXP,514,EXP,>74,to_inst,56.64893617,North,direct,0,16.0
118985,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,3.375,0.0646,10528.5,324.0,not_neg,not_int,not_lpsm,568000.0,sb,sr,home,1U,6960.0,CIB,899,CIB,55-64,to_inst,59.24295775,south,direct,0,41.0
62092,2019,cf,Male,pre,type3,p1,l1,nopc,nob/c,386500,4.125,0.2157,6655.31,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5700.0,CRIF,805,CIB,45-54,to_inst,102.2486772,North,direct,0,55.0
92463,2019,ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,1166500,3.5,-0.2065,12900.0,360.0,not_neg,not_int,not_lpsm,2858000.0,sb,pr,home,1U,19080.0,CIB,671,EXP,55-64,to_inst,40.81525542,North,direct,0,35.0
95787,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,286500,3.875,0.0851,2023.52,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,6840.0,CIB,877,CIB,65-74,not_inst,59.93723849,North,direct,0,22.0
94453,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,156500,3.625,0.9089,4931.25,180.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4800.0,EXP,887,EXP,55-64,to_inst,63.10483871,North,direct,0,31.0
149802,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,286500,4.5,1.4511,3598.28,240.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,4920.0,EXP,727,CIB,55-64,not_inst,62.55458515,south,direct,0,43.0
43777,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,226500,4.99,0.8766,320.75,360.0,not_neg,not_int,not_lpsm,728000.0,sb,ir,home,1U,1920.0,CRIF,816,EXP,35-44,not_inst,31.11263736,North,direct,0,34.0
113826,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,4.375,0.7923,7344.69,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,9720.0,CRIF,671,CIB,55-64,to_inst,79.45402299,south,direct,0,35.0
82428,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,166500,3.25,0.4666,5136.74,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,4680.0,CRIF,598,CIB,35-44,to_inst,84.09090909,North,direct,0,43.0
99918,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,456500,3.875,0.1464,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,6540.0,EXP,819,EXP,55-64,not_inst,60.22427441,North,direct,0,41.0
50459,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,566500,4.125,0.9586,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6360.0,CRIF,738,EXP,25-34,not_inst,98.01038062,south,direct,0,51.0
32590,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,156500,,,,360.0,not_neg,not_int,lpsm,178000.0,sb,pr,home,1U,5280.0,EXP,831,CIB,55-64,to_inst,87.92134831,North,direct,1,55.0
90999,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,4.56,0.2865,6462.55,360.0,not_neg,not_int,not_lpsm,1168000.0,sb,pr,home,1U,7740.0,CIB,755,EXP,65-74,not_inst,62.20034247,south,direct,0,44.0
132545,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,116500,3.5,0.1509,3209.99,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2400.0,CIB,680,CIB,45-54,to_inst,98.72881356,south,direct,0,36.0
51744,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,426500,3.875,-0.1512,91.7,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8640.0,EXP,682,EXP,35-44,not_inst,76.43369176,North,direct,0,30.0
162617,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.25,0.3272,6855.0,240.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,9960.0,CRIF,824,EXP,55-64,to_inst,56.99013158,central,direct,0,31.0
73428,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,226500,3.5,-0.0829,,180.0,not_neg,not_int,not_lpsm,408000.0,sb,sr,home,1U,6420.0,EXP,843,CIB,55-64,to_inst,55.51470588,south,direct,0,43.0
126052,2019,cf,Male,pre,type3,p1,l1,nopc,nob/c,246500,3.625,0.2948,3097.7,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5820.0,CRIF,760,CIB,45-54,to_inst,103.5714286,North,direct,0,31.0
115775,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,396500,,,,180.0,not_neg,int_only,not_lpsm,998000.0,sb,pr,home,1U,7620.0,CRIF,712,CIB,35-44,not_inst,39.72945892,south,direct,1,42.0
45605,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,4.375,-0.123,0.0,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,9060.0,CIB,779,EXP,>74,not_inst,55.91216216,North,direct,0,30.0
63871,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,4.75,1.3062,7808.75,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4260.0,EXP,587,EXP,55-64,to_inst,73.14814815,south,direct,0,34.0
71419,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,5820.0,CIB,714,CIB,35-44,to_inst,88.75545852,south,direct,1,55.0
135518,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,856500,4.625,0.5304,0.0,360.0,not_neg,not_int,not_lpsm,1158000.0,sb,pr,home,1U,17100.0,CIB,748,CIB,45-54,not_inst,73.96373057,North,direct,0,36.0
144022,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,336500,3.5,-0.1054,2287.45,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,4380.0,CRIF,652,EXP,45-54,not_inst,39.68160377,North,direct,0,40.0
99007,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,296500,4.625,1.3336,7290.5,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,8460.0,EXP,590,EXP,25-34,not_inst,99.4966443,North,direct,0,43.0
79700,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,356500,3.125,0.0023,0.0,180.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,8220.0,CIB,656,CIB,35-44,not_inst,41.55011655,south,direct,0,36.0
147274,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,lpsm,358000.0,sb,pr,home,1U,1800.0,CRIF,797,CIB,45-54,not_inst,74.44134078,North,direct,1,29.0
85757,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,,,,360.0,neg_amm,not_int,not_lpsm,348000.0,sb,pr,home,1U,4440.0,CIB,525,CIB,35-44,to_inst,88.07471264,south,direct,1,40.0
76269,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.5,-0.1432,3322.5,300.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6900.0,CIB,844,EXP,55-64,to_inst,73.32746479,North,direct,0,24.0
94400,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,486500,5.25,0.9189,2538.2,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6780.0,CIB,899,EXP,45-54,not_inst,76.2539185,North,direct,0,42.0
85431,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.375,-0.1429,2242.38,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,3900.0,CRIF,816,CIB,25-34,to_inst,86.5720524,south,direct,0,41.0
119553,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,566500,4.0,0.2853,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,13080.0,CIB,502,EXP,35-44,not_inst,94.73244147,North,direct,0,44.0
154467,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,4.5,0.0754,0.0,360.0,not_neg,not_int,not_lpsm,718000.0,sb,sr,home,1U,11700.0,EXP,533,EXP,25-34,not_inst,70.54317549,south,direct,0,39.0
100945,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,726500,4.0,0.355,0.0,360.0,neg_amm,not_int,not_lpsm,2528000.0,sb,pr,home,1U,7320.0,CIB,799,CIB,>74,not_inst,28.73813291,North,direct,0,39.0
33074,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,3.375,0.1914,2682.5,120.0,not_neg,int_only,not_lpsm,428000.0,sb,pr,home,1U,5580.0,CIB,838,CIB,55-64,to_inst,45.91121495,south,direct,0,49.0
37332,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,,,,360.0,not_neg,not_int,not_lpsm,1088000.0,sb,pr,home,3U,3660.0,CRIF,501,EXP,55-64,to_inst,27.25183824,south,direct,1,50.0
83007,2019,,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.99,0.2831,5600.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,5460.0,CIB,708,EXP,65-74,to_inst,57.94314381,south,direct,0,43.0
78816,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,456500,,,,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,6360.0,CRIF,900,EXP,45-54,not_inst,91.66666667,North,direct,1,43.0
148857,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6180.0,CIB,542,CIB,45-54,to_inst,85.63084112,North,direct,1,38.0
110074,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,3.75,0.9018,5450.37,180.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,6900.0,CIB,767,EXP,45-54,to_inst,65.0862069,south,direct,0,30.0
70924,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.875,-0.2829,4885.0,360.0,neg_amm,not_int,not_lpsm,568000.0,sb,pr,home,1U,5460.0,CIB,740,CIB,35-44,to_inst,59.24295775,North,direct,0,22.0
29348,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,296500,3.625,0.0404,546.94,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3120.0,CIB,829,CIB,<25,not_inst,96.26623377,south,direct,0,42.0
163938,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,406500,4.375,0.5604,8750.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,4920.0,CRIF,694,CIB,55-64,to_inst,47.37762238,south,direct,0,36.0
56043,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,206500,,,,360.0,neg_amm,not_int,not_lpsm,228000.0,sb,sr,home,1U,18240.0,CIB,794,EXP,35-44,to_inst,90.57017544,North,direct,1,57.0
51817,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,4500.0,CRIF,539,EXP,55-64,not_inst,68.80530973,south,direct,1,29.0
26173,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.1525,3699.0,132.0,not_neg,int_only,not_lpsm,368000.0,sb,pr,home,1U,13560.0,EXP,508,CIB,45-54,not_inst,75.13586957,south,direct,0,37.0
